ID_ANCO;ID_PADRE_IMPO;ID_FIJU;REF_EXTERNA;IMPORTE_ANCO;ID_JUNTA;ID_VALOR;REF_EXT_JUNTA;NUM_LIQ_R1JU;REF_EXTERNA_VALO
289903686;235695886;884;RI101948003930052931032050;65339;16070882231080211;20167323706JA86L000042;16070882231080211;472232588783;20160000905180
289903688;235695886;884;RI101948000000052931000218;251712;16070882231080211;20167323706JA86L000042;16070882231080211;472232588783;20160000905180
289098545;235702682;884;RI081948003921152882049284;4616;16060882231071470;20167323706JA86L000048;16060882231071470;102230949693;20160000718361
289098547;235702682;884;RI081948000000052882000302;4984;16060882231071470;20167323706JA86L000048;16060882231071470;102230949693;20160000718361
287952887;235702682;884;RI031948000000052867000119;8809;16060882231071470;20167323706JA86L000048;16060882231071470;102230949693;20160000718361
275523460;235702682;884;RI061948000000052880000018;9600;16060882231071470;20167323706JA86L000048;16060882231071470;102230949693;20160000718361
274737169;235702682;884;RI041948000000052872000087;9600;16060882231071470;20167323706JA86L000048;16060882231071470;102230949693;20160000718361
274923615;235702682;884;RI031948000000052867000123;9600;16060882231071470;20167323706JA86L000048;16060882231071470;102230949693;20160000718361
290053040;225824377;884;RI101948000000052931000353;24779;18050882231190452;20187323706JA99L002089;18050882231190452;102231067984;20180000742935
287994285;225824377;884;RI081948000000052882000051;18261;18050882231190452;20187323706JA99L002089;18050882231190452;102231067984;20180000742935
288619744;235700437;884;RI081948000000052882000133;75;17090882231162680;20177323706JA99L002609;17090882231162680;102231036781;20170001049652
289331985;235700041;884;RI081948003921152882049295;1363;15070882231038796;20157323706JA99L001707;15070882231038796;222230026304;20150001012176
289331987;235700041;884;RI081948003930052882060650;6027;15070882231038796;20157323706JA99L001707;15070882231038796;222230026304;20150001012176
288613204;224238443;884;RI081948000000052882000126;7804;09100882230672066;20097323706JA85L000011;09100882230672066;102230500525;20090000862153
289450220;225535697;884;RI101948003930052931032013;5127;18100882231227455;20187323706JA99L001165;18100882231227455;482230095606;20180001228799
289450222;225535697;884;RI101948003921152931029989;42912;18100882231227455;20187323706JA99L001165;18100882231227455;482230095606;20180001228799
289450224;225535697;884;RI101948000000052931000056;206229;18100882231227455;20187323706JA99L001165;18100882231227455;482230095606;20180001228799
273263969;242649710;884;RI041948000000052872000304;15390;18060882231201670;20187323706JA99L003851;18060882231201670;472183586226;20180000752117
287952752;242649710;884;RI031948000000052867000539;14562;18060882231201670;20187323706JA99L003851;18060882231201670;472183586226;20180000752117
281312210;242649710;884;RI061948000000052880000065;15419;18060882231201670;20187323706JA99L003851;18060882231201670;472183586226;20180000752117
289354470;225821388;884;RI081948000000052882000368;318;18050882231194040;20187323706JA99L001918;18050882231194040;482410121126;20180000743163
289311880;235698974;884;RI081948000000052882000327;5210;11010882230743170;20117323706JA99L001218;11010882230743170;472231621284;20110000012593
288610184;235702683;884;RI081948000000052882000132;1964;16060882231073701;20167323706JA99L001955;16060882231073701;472232556410;20160000718325
289331061;226575511;884;RI081948000000052882000333;3030;17060882231140795;20177323706JA99L001158;17060882231140795;472232685996;20170000966352
289890126;224295799;884;RI101948000000052931000195;50000;11100882230790831;20117323706JA99L000914;11100882230790831;192230038443;20110000948420
289423400;224295799;884;RI101948000000052931000038;30000;11100882230790831;20117323706JA99L000914;11100882230790831;192230038443;20110000948420
289274115;224295799;884;RI081948000000052882000316;13687;11100882230790831;20117323706JA99L000914;11100882230790831;192230038443;20110000948420
289901799;235701413;884;RI101948003921152931030046;5441;15040882231004882;20157323706JA99L001750;15040882231004882;482230013053;20150000811186
289901801;235701413;884;RI101948003930052931032049;172;15040882231004882;20157323706JA99L001750;15040882231004882;482230013053;20150000811186
287993798;235701413;884;RI081948000000052882000004;363;15040882231004882;20157323706JA99L001750;15040882231004882;482230013053;20150000811186
288937691;235701413;884;RI081948000000052882000234;1000;15040882231004882;20157323706JA99L001750;15040882231004882;482230013053;20150000811186
289419084;235701413;884;RI101948003921152931029985;363;15040882231004882;20157323706JA99L001750;15040882231004882;482230013053;20150000811186
289423110;235701413;884;RI101948003921152931029985;1000;15040882231004882;20157323706JA99L001750;15040882231004882;482230013053;20150000811186
287993800;235701413;884;RI081948000000052882000004;1000;15040882231004882;20157323706JA99L001750;15040882231004882;482230013053;20150000811186
288948098;235701413;884;RI081948000000052882000256;1000;15040882231004882;20157323706JA99L001750;15040882231004882;482230013053;20150000811186
289324417;235701413;884;RI081948003921152882049295;3216;15040882231004882;20157323706JA99L001750;15040882231004882;482230013053;20150000811186
289324419;235701413;884;RI081948000000052882000331;7177;15040882231004882;20157323706JA99L001750;15040882231004882;482230013053;20150000811186
281684274;235701413;884;RI061948000000052880000077;1000;15040882231004882;20157323706JA99L001750;15040882231004882;482230013053;20150000811186
281706647;235701413;884;RI061948000000052880000077;1000;15040882231004882;20157323706JA99L001750;15040882231004882;482230013053;20150000811186
281684242;235701413;884;RI061948000000052880000077;363;15040882231004882;20157323706JA99L001750;15040882231004882;482230013053;20150000811186
287993794;235701413;884;RI041948000000052872000093;372;15040882231004882;20157323706JA99L001750;15040882231004882;482230013053;20150000811186
275376745;235701413;884;RI041948000000052872000094;1000;15040882231004882;20157323706JA99L001750;15040882231004882;482230013053;20150000811186
288937687;235701413;884;RI081948000000052882000234;363;15040882231004882;20157323706JA99L001750;15040882231004882;482230013053;20150000811186
287993796;235701413;884;RI041948000000052872000094;1000;15040882231004882;20157323706JA99L001750;15040882231004882;482230013053;20150000811186
287646853;242649709;884;RI061948000000052880000291;41020;18060882231201740;20187323706JA99L003852;18060882231201740;472232928142;20180000752118
290030679;235695474;884;RI101948000000052931000333;9363;13050882230884692;20137323706JA45L000093;13050882230884692;192230084951;20130000834386
289689614;235695474;884;RI101948000000052931000129;9363;13050882230884692;20137323706JA45L000093;13050882230884692;192230084951;20130000834386
289388827;235695474;884;RI081948000000052882000408;10000;13050882230884692;20137323706JA45L000093;13050882230884692;192230084951;20130000834386
288935653;235695474;884;RI081948000000052882000233;6791;13050882230884692;20137323706JA45L000093;13050882230884692;192230084951;20130000834386
289973696;225536051;884;RI101948000000052931000287;2188;18100882231227245;20187323706JA99L001241;18100882231227245;482230082641;20180001228785
287954513;225536051;884;RI081948000000052882000024;15498;18100882231227245;20187323706JA99L001241;18100882231227245;482230082641;20180001228785
288613698;235701118;884;RI081948000000052882000133;490;17070882231146246;20177323706JA99L002657;17070882231146246;102411339265;20170000979657
289971295;226571923;884;RI101948000000052931000286;92186;17070882231149895;20177323706JA99L000832;17070882231149895;252230150121;20170000979888
289811162;235697165;884;RI101948003930052931032037;386;17020882231117765;20177323706JA99L002543;17020882231117765;192230227562;20170000018822
289811164;235697165;884;RI101948000000052931000156;78191;17020882231117765;20177323706JA99L002543;17020882231117765;192230227562;20170000018822
275082236;227478147;884;RI031948000000052867000137;440;16080882231083614;20167323706JA99L001261;16080882231083614;192230184223;20160000906895
281841546;225536247;884;RI061948000000052880000103;386;18080882231215950;20187323706JA99L001294;18080882231215950;472232902111;20180001220426
289402614;242632626;884;RI101948000000052931000008;180316;17010882231108710;20177323706JA99L003213;17010882231108710;12230038462;20170000012815
289716334;227164245;884;RI101948000000052931000142;5000;17030882231123304;20177323706JA99L002021;17030882231123304;222230038032;20170000321969
287803713;227164245;884;RI081948000000052882000005;34;17030882231123304;20177323706JA99L002021;17030882231123304;222230038032;20170000321969
289402136;227164245;884;RI101948000000052931000008;4363;17030882231123304;20177323706JA99L002021;17030882231123304;222230038032;20170000321969
263558269;227164245;884;RI031948000000052867000391;1045;17030882231123304;20177323706JA99L002021;17030882231123304;222230038032;20170000321969
287948935;235694846;884;RI081948000000052882000019;3378;11110882230795993;20117323706JA99L001169;11110882230795993;472231773604;20110000953186
289708585;228292566;884;RI101948000000052931000141;3733;16030882231003175;20167323706JA68L000003;16030882231003175;472141851482;20160000022775
290046293;228292566;884;RI101948000000052931000340;1299;16030882231003175;20167323706JA68L000003;16030882231003175;472141851482;20160000022775
274923284;242655640;884;RI031948000000052867000344;18000;18050882231189813;20187323706JA99L003648;18050882231189813;482230056310;20180000742914
289967916;225531834;884;RI101948003930052931032059;1022;18090882231220920;20187323706JA99L000295;18090882231220920;202230004913;20180001222699
289967918;225531834;884;RI101948003921152931030063;5260;18090882231220920;20187323706JA99L000295;18090882231220920;202230004913;20180001222699
289967920;225531834;884;RI101948000000052931000287;26301;18090882231220920;20187323706JA99L000295;18090882231220920;202230004913;20180001222699
289656036;225531834;884;RI101948003930052931032024;955;18090882231220920;20187323706JA99L000295;18090882231220920;202230004913;20180001222699
289656038;225531834;884;RI101948003921152931030006;5260;18090882231220920;20187323706JA99L000295;18090882231220920;202230004913;20180001222699
289656040;225531834;884;RI101948000000052931000112;26301;18090882231220920;20187323706JA99L000295;18090882231220920;202230004913;20180001222699
289403904;225531834;884;RI101948003930052931032005;888;18090882231220920;20187323706JA99L000295;18090882231220920;202230004913;20180001222699
289403906;225531834;884;RI101948003921152931029979;5260;18090882231220920;20187323706JA99L000295;18090882231220920;202230004913;20180001222699
289403908;225531834;884;RI101948000000052931000024;26301;18090882231220920;20187323706JA99L000295;18090882231220920;202230004913;20180001222699
287753297;235696926;884;RI031948000000052867000016;3408;11080882230775422;20117323706JA99L001202;11080882230775422;92230011842;20110000933459
288653764;227162529;884;RI081948003921152882049245;40020;17030882231120723;20177323706JA49L000001;17030882231120723;472041985994;20170000321658
288653767;227162529;884;RI081948003930052882060620;19140;17030882231120723;20177323706JA49L000001;17030882231120723;472041985994;20170000321658
288653769;227162529;884;RI081948000000052882000192;200100;17030882231120723;20177323706JA49L000001;17030882231120723;472041985994;20170000321658
288572776;225839372;884;RI081948003921152882049213;10130;18030882231181176;20187323706JA99L002437;18030882231181176;192230226161;20180000718842
288572778;225839372;884;RI081948003930052882060609;3111;18030882231181176;20187323706JA99L002437;18030882231181176;192230226161;20180000718842
288572780;225839372;884;RI081948000000052882000115;50651;18030882231181176;20187323706JA99L002437;18030882231181176;192230226161;20180000718842
275312023;225531231;884;RI041948003921152872014026;8020;18080882231216142;20187323706JA99L000139;18080882231216142;472232955524;20180001220373
275312025;225531231;884;RI041948003930052872018358;1211;18080882231216142;20187323706JA99L000139;18080882231216142;472232955524;20180001220373
275312027;225531231;884;RI041948000000052872000240;40100;18080882231216142;20187323706JA99L000139;18080882231216142;472232955524;20180001220373
275167403;227470607;884;RI041948003921152872013926;14;16090882231087665;20167323706JA99L000663;16090882231087665;162230227790;20160000917397
275167406;227470607;884;RI041948003930052872018281;9;16090882231087665;20167323706JA99L000663;16090882231087665;162230227790;20160000917397
275167408;227470607;884;RI041948000000052872000169;72;16090882231087665;20167323706JA99L000663;16090882231087665;162230227790;20160000917397
288248293;226574296;884;RI081948003921152882049210;10111;17070882231148994;20177323706JA99L000990;17070882231148994;192230201306;20170000979725
288248297;226574296;884;RI081948000000052882000096;50556;17070882231148994;20177323706JA99L000990;17070882231148994;192230201306;20170000979725
288248295;226574296;884;RI081948003930052882060606;3973;17070882231148994;20177323706JA99L000990;17070882231148994;192230201306;20170000979725
288618939;225535535;884;RI081948003921152882049222;23251;18080882231215381;20187323706JA99L001123;18080882231215381;472232884331;20180001220458
288618941;225535535;884;RI081948003930052882060613;4635;18080882231215381;20187323706JA99L001123;18080882231215381;472232884331;20180001220458
288618944;225535535;884;RI081948000000052882000141;116256;18080882231215381;20187323706JA99L001123;18080882231215381;472232884331;20180001220458
287951079;225533695;884;RI081948003921152882049191;269;18080882231205520;20187323706JA99L000703;18080882231205520;162230329275;20180001220584
287951081;225533695;884;RI081948003930052882060596;54;18080882231205520;20187323706JA99L000703;18080882231205520;162230329275;20180001220584
287951083;225533695;884;RI081948000000052882000034;1343;18080882231205520;20187323706JA99L000703;18080882231205520;162230329275;20180001220584
288250493;225534789;884;RI081948000000052882000097;10401;18080882231212660;20187323706JA99L000978;18080882231212660;192230286983;20180001220513
289300865;225534789;884;RI081948003921152882049296;6717;18080882231212660;20187323706JA99L000978;18080882231212660;192230286983;20180001220513
289300867;225534789;884;RI081948003930052882060651;1446;18080882231212660;20187323706JA99L000978;18080882231212660;192230286983;20180001220513
289300869;225534789;884;RI081948000000052882000341;23183;18080882231212660;20187323706JA99L000978;18080882231212660;192230286983;20180001220513
281841538;225536248;884;RI061948003921152880038097;928;18080882231215941;20187323706JA99L001295;18080882231215941;472232902102;20180001220425
281841540;225536248;884;RI061948003930052880042143;170;18080882231215941;20187323706JA99L001295;18080882231215941;472232902102;20180001220425
281841542;225536248;884;RI061948000000052880000106;4641;18080882231215941;20187323706JA99L001295;18080882231215941;472232902102;20180001220425
288618979;229157919;884;RI081948003921152882049222;1566;14060882230965061;20147323706JA52L000045;14060882230965061;102230845160;20140000896153
288618981;229157919;884;RI081948003930052882060613;1619;14060882230965061;20147323706JA52L000045;14060882230965061;102230845160;20140000896153
288618983;229157919;884;RI081948000000052882000137;7832;14060882230965061;20147323706JA52L000045;14060882230965061;102230845160;20140000896153
289296230;225827408;884;RI081948003921152882049296;41456;18040882231184405;20187323706JA99L002196;18040882231184405;102231050946;20180000735387
289296232;225827408;884;RI081948003930052882060651;11563;18040882231184405;20187323706JA99L002196;18040882231184405;102231050946;20180000735387
289296234;225827408;884;RI081948000000052882000341;207279;18040882231184405;20187323706JA99L002196;18040882231184405;102231050946;20180000735387
288594652;227445995;884;RI081948003921152882049222;12020;17010882231114450;20177323706JA99L002272;17010882231114450;482230044120;20170000012637
288594654;227445995;884;RI081948003930052882060613;6062;17010882231114450;20177323706JA99L002272;17010882231114450;482230044120;20170000012637
288594657;227445995;884;RI081948000000052882000140;60100;17010882231114450;20177323706JA99L002272;17010882231114450;482230044120;20170000012637
289952329;228309932;884;RI101948003921152931030061;23692;15090882231048465;20157323706JA99L000208;15090882231048465;192230112016;20150001022152
289952331;228309932;884;RI101948003930052931032058;18277;15090882231048465;20157323706JA99L000208;15090882231048465;192230112016;20150001022152
289952333;228309932;884;RI101948000000052931000278;118460;15090882231048465;20157323706JA99L000208;15090882231048465;192230112016;20150001022152
289296246;225531373;884;RI081948003921152882049296;12533;18100882231226116;20187323706JA99L000166;18100882231226116;252230164846;20180001228726
289296248;225531373;884;RI081948003930052882060651;2710;18100882231226116;20187323706JA99L000166;18100882231226116;252230164846;20180001228726
289296250;225531373;884;RI081948000000052882000341;62664;18100882231226116;20187323706JA99L000166;18100882231226116;252230164846;20180001228726
288975499;225533697;884;RI081948003921152882049285;124;18080882231210646;20187323706JA99L000705;18080882231210646;162230329033;20180001220582
288975501;225533697;884;RI081948003930052882060643;27;18080882231210646;20187323706JA99L000705;18080882231210646;162230329033;20180001220582
288975503;225533697;884;RI081948000000052882000309;620;18080882231210646;20187323706JA99L000705;18080882231210646;162230329033;20180001220582
289311014;225534435;884;RI081948003921152882049296;27979;18080882231209185;20187323706JA99L000886;18080882231209185;102231079646;20180001220528
289311016;225534435;884;RI081948003930052882060651;6051;18080882231209185;20187323706JA99L000886;18080882231209185;102231079646;20180001220528
289311018;225534435;884;RI081948000000052882000341;139897;18080882231209185;20187323706JA99L000886;18080882231209185;102231079646;20180001220528
289921075;226495957;884;RI101948003921152931030053;105;18010882231171211;20187323706JA99L003101;18010882231171211;162230272172;20180000009737
289921077;226495957;884;RI101948003930052931032053;38;18010882231171211;20187323706JA99L003101;18010882231171211;162230272172;20180000009737
289921079;226495957;884;RI101948000000052931000248;525;18010882231171211;20187323706JA99L003101;18010882231171211;162230272172;20180000009737
285331343;227449415;884;RI031948000000052867000299;19699;17010882231110801;20177323706JA99L002444;17010882231110801;192230211125;20170000012763
285331347;227449415;884;RI041948003921152872013957;9600;17010882231110801;20177323706JA99L002444;17010882231110801;192230211125;20170000012763
285331349;227449415;884;RI041948003930052872018304;4602;17010882231110801;20177323706JA99L002444;17010882231110801;192230211125;20170000012763
285331351;227449415;884;RI041948000000052872000203;3943;17010882231110801;20177323706JA99L002444;17010882231110801;192230211125;20170000012763
285331345;227449415;884;RI031948000000052867000302;20000;17010882231110801;20177323706JA99L002444;17010882231110801;192230211125;20170000012763
289343471;225827728;884;RI081948003921152882049306;1343;18040882231184222;20187323706JA99L002204;18040882231184222;102140745094;20180000735372
289343473;225827728;884;RI081948003930052882060654;386;18040882231184222;20187323706JA99L002204;18040882231184222;102140745094;20180000735372
289343475;225827728;884;RI081948000000052882000372;6714;18040882231184222;20187323706JA99L002204;18040882231184222;102140745094;20180000735372
286248714;225530864;884;RI061948003921152880038136;2000;18080882231218251;20187323706JA99L000012;18080882231218251;482230077633;20180001220770
286248716;225530864;884;RI061948003930052880042171;415;18080882231218251;20187323706JA99L000012;18080882231218251;482230077633;20180001220770
286248718;225530864;884;RI061948000000052880000258;10000;18080882231218251;20187323706JA99L000012;18080882231218251;482230077633;20180001220770
288593521;226494631;884;RI081948003921152882049222;1124;18010882231167745;20187323706JA99L003016;18010882231167745;102231017834;20180000009435
288593523;226494631;884;RI081948003930052882060613;374;18010882231167745;20187323706JA99L003016;18010882231167745;102231017834;20180000009435
288593525;226494631;884;RI081948000000052882000141;5618;18010882231167745;20187323706JA99L003016;18010882231167745;102231017834;20180000009435
289656326;226494635;884;RI101948003921152931030007;90533;18010882231167693;20187323706JA99L003020;18010882231167693;102231025491;20180000009430
289656328;226494635;884;RI101948003930052931032025;29627;18010882231167693;20187323706JA99L003020;18010882231167693;102231025491;20180000009430
289656330;226494635;884;RI101948000000052931000113;248066;18010882231167693;20187323706JA99L003020;18010882231167693;102231025491;20180000009430
287723843;225532526;884;RI061948003921152880038160;10000;18090882231222074;20187323706JA99L000494;18090882231222074;482230056710;20180001222650
287723845;225532526;884;RI061948003930052880042182;1685;18090882231222074;20187323706JA99L000494;18090882231222074;482230056710;20180001222650
287723847;225532526;884;RI061948000000052880000321;50000;18090882231222074;20187323706JA99L000494;18090882231222074;482230056710;20180001222650
287994524;225532887;884;RI081948000000052882000056;11496;18090882231220814;20187323706JA99L000572;18090882231220814;192230265400;20180001222626
287994526;225532887;884;RI081948003921152882049196;2442;18090882231220814;20187323706JA99L000572;18090882231220814;192230265400;20180001222626
287994528;225532887;884;RI081948003930052882060598;412;18090882231220814;20187323706JA99L000572;18090882231220814;192230265400;20180001222626
287994530;225532887;884;RI081948000000052882000056;715;18090882231220814;20187323706JA99L000572;18090882231220814;192230265400;20180001222626
288613961;225535168;884;RI081948003921152882049222;4000;18080882231216833;20187323706JA99L001048;18080882231216833;482180116301;20180001220486
288613963;225535168;884;RI081948003930052882060613;832;18080882231216833;20187323706JA99L001048;18080882231216833;482180116301;20180001220486
288613966;225535168;884;RI081948000000052882000141;20000;18080882231216833;20187323706JA99L001048;18080882231216833;482180116301;20180001220486
286247597;224363943;884;RI061948000000052880000254;13868;08010882230568554;20087323706JA20L000003;08010882230568554;102230296864;20080000003570
288573344;224363943;884;RI081948003921152882049213;30103;08010882230568554;20087323706JA20L000003;08010882230568554;102230296864;20080000003570
288573346;224363943;884;RI081948003930052882060609;83515;08010882230568554;20087323706JA20L000003;08010882230568554;102230296864;20080000003570
288573348;224363943;884;RI081948000000052882000113;136647;08010882230568554;20087323706JA20L000003;08010882230568554;102230296864;20080000003570
288588997;226511787;884;RI081948003921152882049222;7361;17080882231156563;20177323706JA99L000558;17080882231156563;252230152206;20170001042460
288588999;226511787;884;RI081948003930052882060613;2737;17080882231156563;20177323706JA99L000558;17080882231156563;252230152206;20170001042460
288589001;226511787;884;RI081948000000052882000140;36803;17080882231156563;20177323706JA99L000558;17080882231156563;252230152206;20170001042460
288974888;225601123;884;RI081948003921152882049285;10901;18070882231204382;20187323706JA99L001377;18070882231204382;192230282130;20180001146585
288974890;225601123;884;RI081948003930052882060643;2772;18070882231204382;20187323706JA99L001377;18070882231204382;192230282130;20180001146585
288974892;225601123;884;RI081948000000052882000309;54505;18070882231204382;20187323706JA99L001377;18070882231204382;192230282130;20180001146585
287723757;225819778;884;RI061948003921152880038160;1443;18060882231197951;20187323706JA99L001830;18060882231197951;162230316325;20180000752280
287723759;225819778;884;RI061948003930052880042182;333;18060882231197951;20187323706JA99L001830;18060882231197951;162230316325;20180000752280
287723761;225819778;884;RI061948000000052880000321;7216;18060882231197951;20187323706JA99L001830;18060882231197951;162230316325;20180000752280
288611426;227472949;884;RI081948003921152882049222;1716;16090882231091576;20167323706JA99L000827;16090882231091576;102230957103;20160000917187
288611428;227472949;884;RI081948003930052882060613;1648;16090882231091576;20167323706JA99L000827;16090882231091576;102230957103;20160000917187
288654549;225815993;884;RI081948003921152882049244;241535;18060882231196210;20187323706JA99L001536;18060882231196210;102231070944;20180000752527
288654551;225815993;884;RI081948003930052882060619;57986;18060882231196210;20187323706JA99L001536;18060882231196210;102231070944;20180000752527
288654553;225815993;884;RI081948000000052882000191;1207674;18060882231196210;20187323706JA99L001536;18060882231196210;102231070944;20180000752527
275497523;226802536;884;RI061948003921152880038070;1920;17040882231127671;20177323706JA99L001815;17040882231127671;192230211206;20170000724701
275497525;226802536;884;RI061948000000052880000007;17142;17040882231127671;20177323706JA99L001815;17040882231127671;192230211206;20170000724701
281976790;226802536;884;RI061948003921152880038101;1508;17040882231127671;20177323706JA99L001815;17040882231127671;192230211206;20170000724701
281976792;226802536;884;RI061948003930052880042148;1516;17040882231127671;20177323706JA99L001815;17040882231127671;192230211206;20170000724701
275505242;225535556;884;RI061948003921152880038069;414;18080882231210795;20187323706JA99L001144;18080882231210795;162230319590;20180001220119
275505244;225535556;884;RI061948003930052880042119;67;18080882231210795;20187323706JA99L001144;18080882231210795;162230319590;20180001220119
275505246;225535556;884;RI061948000000052880000009;2071;18080882231210795;20187323706JA99L001144;18080882231210795;162230319590;20180001220119
283979660;225534085;884;RI061948003921152880038106;76;18080882231211486;20187323706JA99L000807;18080882231211486;162230323856;20180001220216
283979662;225534085;884;RI061948003930052880042152;13;18080882231211486;20187323706JA99L000807;18080882231211486;162230323856;20180001220216
283979664;225534085;884;RI061948000000052880000141;379;18080882231211486;20187323706JA99L000807;18080882231211486;162230323856;20180001220216
281841522;225821720;884;RI061948003921152880038097;913;18050882231193602;20187323706JA99L001943;18050882231193602;472232856192;20180000743129
281841524;225821720;884;RI061948003930052880042143;217;18050882231193602;20187323706JA99L001943;18050882231193602;472232856192;20180000743129
281841526;225821720;884;RI061948000000052880000106;4563;18050882231193602;20187323706JA99L001943;18050882231193602;472232856192;20180000743129
288929124;225823029;884;RI081948003921152882049251;279;18050882231191362;20187323706JA99L002024;18050882231191362;162000164185;20180000743016
288929126;225823029;884;RI081948003930052882060624;71;18050882231191362;20187323706JA99L002024;18050882231191362;162000164185;20180000743016
288929128;225823029;884;RI081948000000052882000216;1397;18050882231191362;20187323706JA99L002024;18050882231191362;162000164185;20180000743016
289952305;228316744;884;RI101948003921152931030061;2179;15070882231034526;20157323706JA72L000010;15070882231034526;162230164946;20150001011718
289952307;228316744;884;RI101948003930052931032058;1801;15070882231034526;20157323706JA72L000010;15070882231034526;162230164946;20150001011718
289952309;228316744;884;RI101948000000052931000278;10894;15070882231034526;20157323706JA72L000010;15070882231034526;162230164946;20150001011718
271446629;235696829;884;RI031948000000052867000241;9827;13040882230879564;20137323706JA99L002269;13040882230879564;222230015064;20130000785227
275211699;242638403;884;RI041948000000052872000205;23586;17010882231112612;20177323706JA99L002980;17010882231112612;252230141012;20170000012505
287994145;226580045;884;RI081948000000052882000050;275528;17060882231139894;20177323706JA99L001494;17060882231139894;222230037145;20170000966843
288626997;227445989;884;RI081948000000052882000133;7126;17010882231114545;20177323706JA99L002266;17010882231114545;482230040391;20170000012645
288015833;242650967;884;RI081948000000052882000067;12963;18010882231169924;20187323706JA99L003791;18010882231169924;482230068641;20180000009280
275214471;242650967;884;RI041948000000052872000251;12885;18010882231169924;20187323706JA99L003791;18010882231169924;482230068641;20180000009280
275052577;226577230;884;RI041948000000052872000150;2287;17060882231138013;20177323706JA99L001308;17060882231138013;162230258856;20170000966614
275215294;235701396;884;RI041948000000052872000060;4582;15070882231039532;20157323706JA81L000003;15070882231039532;472232437453;20150001011639
289890331;225531567;884;RI101948000000052931000197;4363;18080882231217646;20187323706JA99L000219;18080882231217646;482230082542;20180001220722
287790342;225531127;884;RI061948000000052880000341;118523;18090882231221846;20187323706JA99L000096;18090882231221846;482230085446;20180001222741
275119501;227655456;884;RI031948000000052867000124;34166;16060882231073491;20167323706JA87L000002;16060882231073491;472232533772;20160000718313
286328606;235704182;884;RI061948000000052880000270;10000;16010882231056296;20167323706JA48L000003;16010882231056296;222230027912;20160000006314
275299437;235704182;884;RI041948000000052872000058;10000;16010882231056296;20167323706JA48L000003;16010882231056296;222230027912;20160000006314
288968613;225817675;884;RI081948000000052882000304;2412;18060882231201424;20187323706JA99L001705;18060882231201424;472232909340;20180000752423
289981429;235701541;884;RI101948003921152931030063;6542;14020882230946432;20147323706JA99L002110;14020882230946432;472232171163;20140000012527
289895614;225531838;884;RI101948000000052931000209;4507;18090882231220832;20187323706JA99L000299;18090882231220832;192230285281;20180001222691
284654112;235703475;884;RI061948000000052880000210;2401;16010882231057504;20167323706JA99L001962;16010882231057504;482180037750;20160000006851
289807787;242614904;884;RI101948000000052931000154;26916;15010882231001863;20157323706JA99L001808;15010882231001863;472232316595;20150000013084
289423358;226575497;884;RI101948000000052931000040;10000;17060882231141750;20177323706JA99L001144;17060882231141750;482000208146;20170000966366
284654150;235694903;884;RI061948000000052880000205;18012;09120882230685454;20097323706JA99L000062;09120882230685454;162230026903;20090000875250
290001243;242631315;884;RI101948000000052931000320;9781;16090882231090440;20167323706JA99L002118;16090882231090440;252230130401;20160000917331
288247562;226574290;884;RI081948000000052882000091;5620;17070882231147813;20177323706JA99L000984;17070882231147813;162000094116;20170000979731
274296201;235700440;884;RI041948000000052872000246;10000;17090882231164665;20177323706JA99L002612;17090882231164665;482000241894;20170001049530
289927844;235691911;884;RI101948000000052931000239;14659;18060882231196253;20187323706JA99L003406;18060882231196253;102231064832;20180000752199
289600310;242645610;884;RI041948003921152872013962;26940;17040882231126314;20177323706JA99L002910;17040882231126314;102231003006;20170000724699
289339534;235699669;884;RI081948003921152882049306;10000;10110882230736326;20107323706JA98L000019;10110882230736326;102230602795;20100000931982
287952857;242632626;884;RI061948000000052880000020;178729;17010882231108710;20177323706JA99L003213;17010882231108710;12230038462;20170000012815
288614219;235694846;884;RI081948000000052882000127;7113;11110882230795993;20117323706JA99L001169;11110882230795993;472231773604;20110000953186
272000718;242655640;884;RI031948000000052867000343;17699;18050882231189813;20187323706JA99L003648;18050882231189813;482230056310;20180000742914
289456675;235695886;884;RI101948000000052931000060;200000;16070882231080211;20167323706JA86L000042;16070882231080211;472232588783;20160000905180
275102911;235695886;884;RI031948000000052867000121;17000;16070882231080211;20167323706JA86L000042;16070882231080211;472232588783;20160000905180
289599972;235695870;884;RI061948000000052880000210;3298;16110882231103923;20167323706JA99L001904;16110882231103923;222000036430;20160000931308
289599974;235695870;884;RI081948003921152882049183;78619;16110882231103923;20167323706JA99L001904;16110882231103923;222000036430;20160000931308
289599976;235695870;884;RI081948003930052882060592;45211;16110882231103923;20167323706JA99L001904;16110882231103923;222000036430;20160000931308
289599978;235695870;884;RI081948000000052882000006;297504;16110882231103923;20167323706JA99L001904;16110882231103923;222000036430;20160000931308
289599962;235695870;884;RI031948000000052867000134;14710;16110882231103923;20167323706JA99L001904;16110882231103923;222000036430;20160000931308
289599970;235695870;884;RI061948000000052880000055;3699;16110882231103923;20167323706JA99L001904;16110882231103923;222000036430;20160000931308
289599964;235695870;884;RI031948000000052867000136;5756;16110882231103923;20167323706JA99L001904;16110882231103923;222000036430;20160000931308
289599966;235695870;884;RI041948000000052872000098;4517;16110882231103923;20167323706JA99L001904;16110882231103923;222000036430;20160000931308
289599968;235695870;884;RI041948000000052872000099;4336;16110882231103923;20167323706JA99L001904;16110882231103923;222000036430;20160000931308
